txn_id,client_id,adviser_id,product_id,txn_date,gross_amount,fee_amount,currency,is_refund
T0003323,C00444,ADV016,PRD0010,2025-09-23,7316.47,149.41,GBP,N
T0003324,C00364,ADV029,PRD0016,19/02/2025,2947.27,34.45,GBP,N
T0003325,C00466,ADV005,PRD0010,31/03/2025,-23409.04,-358.96,GBP,Y
T0003326,C00159,ADV028,PRD0031,2025-03-29,1058.66,16.37,GBP,N
T0003327,C00087,ADV010,PRD0004,11/04/2024,5653.27,129.15,GBP,N
T0003328,C00487,ADV045,PRD0011,31/12/2025,9225.39,325.84,GBP,N
T0003329,C00062,ADV006,PRD0023,12/08/2025,-989.8,-1.98,GBP,Y
T0003330,C00155,ADV038,PRD0032,2024-03-30,2200.46,49.72,GBP,N
T0003331,C00013,ADV050,PRD0015,2024-01-20,2362.63,84.67,GBP,N
T0003332,C00128,ADV036,PRD0022,10/12/2024,45622.95,1072.35,GBP,N
T0003333,C00066,ADV030,PRD0015,2024-11-05,3284.97,62.82,GBP,N
T0003334,C00072,ADV047,PRD0035,2024-07-17,3154.1,81.04,GBP,N
T0003335,C00358,ADV015,PRD0017,27/05/2024,2082.84,63.33,GBP,N
T0003336,C00280,ADV054,PRD0001,06/03/2024,38263.66,1164.58,GBP,N
T0003337,C00104,ADV022,PRD0026,18/02/2025,22668.02,580.88,GBP,N
T0003338,C00222,ADV011,PRD0007,2024-03-23,1561.5,10.2,GBP,N
T0003339,C00123,ADV020,PRD0002,2024-08-18,1749.77,43.09,GBP,N
T0003340,C00350,ADV005,PRD0036,2024-01-13,6138.63,184.29,GBP,N
T0003341,C00328,ADV055,PRD0023,21/08/2024,4282.21,46.65,GBP,N
T0003342,C00200,ADV023,PRD0034,14/03/2025,5022.27,10.04,GBP,N
T0003343,C00274,ADV024,PRD0005,2024-08-08,1804.39,42.89,GBP,N
T0003344,C00101,ADV021,PRD0009,2025-09-06,659.4,20.45,GBP,N
T0003345,C00244,ADV058,PRD0004,2024-02-25,4103.91,29.08,GBP,N
T0003346,C00268,ADV036,PRD0023,03/06/2024,1471.79,41.97,GBP,N
T0003347,C00008,ADV042,PRD0006,12/01/2024,40281.11,421.93,GBP,N
T0003348,C00486,ADV038,PRD0020,2025-08-11,4285.83,76.63,GBP,N
T0003349,C00013,ADV050,PRD0009,21/10/2024,4649.8,128.66,GBP,N
T0003350,C00348,ADV049,PRD0003,07/08/2024,5359.64,41.1,GBP,N
T0003351,C00171,ADV011,,19/09/2024,2032.29,50.92,GBP,N
T0003352,C00363,ADV014,PRD0010,2025-04-23,4394.06,63.56,GBP,N
T0003353,C00366,ADV027,PRD0020,17/02/2025,1301.64,44.7,GBP,N
T0003354,C00017,ADV012,PRD0017,2024-06-25,3661.7,57.28,GBP,N
T0003355,C00112,ADV012,PRD0005,02/03/2025,5676.18,121.76,GBP,N
T0003356,C00398,,PRD0012,2025-08-26,3757.94,88.19,GBP,N
T0003357,C00390,ADV021,PRD0022,2025-12-26,272.09,3.94,GBP,N
T0003358,C00120,ADV054,PRD0036,2024-07-04,6214.2,117.78,GBP,N
T0003359,C00120,ADV054,PRD0009,18/10/2024,1765.48,29.17,GBP,N
T0003360,C00155,ADV038,PRD0006,26/10/2025,8936.18,283.37,GBP,N
T0003361,C00248,ADV049,PRD0036,29/12/2024,3950.81,54.28,GBP,N
T0003362,C00405,ADV031,PRD0026,24/03/2025,3585.99,55.23,GBP,N
T0003363,C00097,ADV047,PRD0005,2025-05-30,5694.97,75.6,GBP,N
T0003364,C00310,ADV049,PRD0010,30/12/2025,1998.56,33.24,GBP,N
T0003365,C00228,ADV043,PRD0030,2024-08-30,3829.4,97.39,GBP,N
T0003366,C00057,ADV023,PRD0024,15/03/2025,2619.81,46.2,GBP,N
T0003367,C00487,ADV045,PRD0019,26/09/2024,6131.34,102.16,GBP,N
T0003368,C00290,ADV059,PRD0010,2025-12-25,8490.55,119.33,GBP,N
T0003369,C00338,ADV023,PRD0021,2025-05-31,1711.32,29.79,GBP,N
T0003370,C00238,ADV001,PRD0008,06/07/2024,2443.3,67.05,GBP,N
T0003371,C00108,ADV021,PRD0032,2024-02-27,1742.21,28.17,GBP,N
T0003372,C00179,ADV029,PRD0033,30/06/2024,19657.55,593.51,GBP,N
T0003373,C00230,ADV049,PRD0037,2024-12-23,1786.74,75.41,GBP,N
T0003374,C00359,ADV047,PRD0008,2025-08-06,3426.91,65.15,GBP,N
T0003375,C00105,ADV007,PRD0011,18/02/2024,2963.27,104.43,GBP,N
T0003376,C00492,ADV056,PRD0020,25/08/2024,1562.61,8.79,GBP,N
T0003377,C00143,ADV014,PRD0002,2025-01-31,6113.49,101.45,GBP,N
T0003378,C00357,ADV003,PRD0032,2025-04-25,2842.61,77.67,GBP,N
T0003379,C00385,ADV043,PRD0030,26/07/2025,9693.03,241.96,GBP,N
T0003380,C00236,ADV030,PRD0023,2024-02-06,1570.38,18.19,GBP,N
T0003381,C00250,ADV023,PRD0008,08/01/2025,5052.42,138.51,GBP,N
T0003382,C00032,ADV027,PRD0007,2024-05-02,28654.49,1342.94,GBP,N
T0003383,C00042,ADV057,PRD0001,06/07/2024,8434.85,232.8,GBP,N
T0003384,C00086,ADV030,PRD0040,22/12/2025,3653.06,33.27,GBP,N
T0003385,C00169,ADV058,PRD0028,08/06/2024,8586.26,103.3,GBP,N
T0003386,C00459,ADV040,PRD0025,08/03/2024,1211.74,15.72,GBP,N
T0003387,C00190,ADV013,PRD0026,29/09/2024,5826.15,130.56,GBP,N
T0003388,C00472,ADV056,PRD0011,27/08/2024,5222.49,191.38,GBP,N
T0003389,C00174,ADV046,PRD0026,2024-04-07,5998.25,176.06,GBP,N
T0003390,C00305,ADV047,PRD0012,2025-07-21,6096.82,251.92,GBP,N
T0003391,C00218,ADV042,PRD0017,2025-07-12,7227.64,165.45,GBP,N
T0003392,C00281,ADV023,PRD0038,2024-07-17,2124.06,53.87,GBP,N
T0003393,C00499,ADV048,PRD0018,23/02/2025,2292.72,84.31,GBP,N
T0003394,C00153,ADV002,PRD0029,02/10/2025,1432.06,30.39,GBP,N
T0003395,C00407,ADV013,PRD0008,25/07/2024,5839.97,210.49,GBP,N
T0003396,C00406,ADV043,PRD0009,2024-11-22,704.17,23.4,GBP,N
T0003397,C00316,ADV029,PRD0033,2024-03-02,3326.53,36.81,GBP,N
T0003398,C00398,ADV023,PRD0036,18/11/2024,1717.76,29.85,GBP,N
T0003399,C00390,ADV021,PRD0037,23/07/2024,4403.45,81.12,GBP,N
T0003400,C00213,ADV012,PRD0001,16/03/2024,28619.73,496.06,GBP,N
T0003401,C00115,ADV037,PRD0031,2025-09-05,2241.99,51.09,GBP,N
T0003402,C00492,ADV056,PRD0005,04/11/2025,9946.58,132.41,GBP,N
T0003403,C00394,ADV052,PRD0020,2024-12-23,13199.03,453.84,GBP,N
T0003404,C00340,ADV023,PRD0030,02/02/2025,1300.48,34.99,GBP,N
T0003405,C00075,ADV003,PRD0006,2025-04-20,3146.96,90.21,GBP,N
T0003406,C00206,ADV045,PRD0004,27/11/2024,4610.38,133.7,GBP,N
T0003407,C00324,ADV026,PRD0032,01/08/2025,1697.52,15.42,GBP,N
T0003408,C00075,ADV003,PRD0029,07/12/2025,2460.18,71.13,GBP,N
T0003409,C00200,ADV023,PRD0016,04/08/2025,2988.63,40.7,GBP,N
T0003410,C00289,ADV043,PRD0015,2024-09-01,4248.89,163.13,GBP,N
T0003411,C00202,ADV015,PRD0025,07/11/2024,2254.23,12.28,GBP,N
T0003412,C00309,ADV032,PRD0003,2024-06-13,10393.06,334.17,GBP,N
T0003413,C00241,ADV024,PRD0007,12/02/2025,6111.75,69.95,GBP,N
T0003414,C00004,ADV015,PRD0014,17/12/2024,3423.56,70.25,GBP,N
T0003415,C00204,ADV020,PRD0009,18/11/2025,4833.01,134.95,GBP,N
T0003416,C00115,ADV037,PRD0019,2025-12-08,769.2,7.13,GBP,N
T0003417,C00270,ADV039,PRD0020,01/11/2025,933.43,14.43,GBP,N
T0003418,C00033,ADV033,PRD0013,22/04/2025,1075.18,28.58,GBP,N
T0003419,C00496,ADV009,PRD0015,2025-06-03,4385.5,28.3,GBP,N
T0003420,C00140,ADV040,PRD0014,09/04/2025,14206.29,28.41,GBP,N
T0003421,C00227,ADV008,PRD0031,2024-04-22,2351.44,55.74,GBP,N
T0003422,C00367,ADV040,PRD0035,16/10/2025,1286.31,37.55,GBP,N
T0003423,C00082,ADV017,PRD0032,2024-12-03,1553.3,54.69,GBP,N
T0003424,C00158,ADV010,PRD0027,2025-05-01,4394.48,109.05,GBP,N
T0003425,C00309,ADV032,PRD0033,2025-12-11,1119.32,26.12,GBP,N
T0003426,C00284,ADV003,PRD0014,2024-03-13,1624.95,50.54,GBP,N
T0003427,C00332,ADV044,PRD0015,2024-10-31,6656.96,140.82,GBP,N
T0003428,C00356,ADV018,PRD0033,2025-05-19,11115.37,291.32,GBP,N
T0003429,C00363,ADV014,PRD0033,10/07/2024,4023.02,8.05,GBP,N
T0003430,C00089,ADV056,PRD0037,2025-03-06,3548.78,71.97,GBP,N
T0003431,C00315,ADV001,PRD0001,2024-10-02,2723.2,31.5,GBP,N
T0003432,C00306,ADV029,PRD0007,21/06/2025,6093.81,62.31,GBP,N
T0003433,C00355,ADV007,PRD0011,13/02/2025,257.94,5.39,GBP,N
T0003434,C00276,ADV052,PRD0040,30/12/2025,4362.76,78.28,GBP,N
T0003435,C00219,ADV020,PRD0021,2025-05-06,4356.62,162.02,GBP,N
T0003436,C00443,ADV057,PRD0021,2025-03-13,2671.46,98.27,GBP,N
T0003437,C00294,ADV018,PRD0017,27/02/2025,-2617.28,-75.95,GBP,Y
T0003438,C00079,ADV028,PRD0040,2025-11-27,5235.91,209.21,GBP,N
T0003439,C00492,ADV056,PRD0009,07/03/2024,2341.43,49.56,GBP,N
T0003440,C00442,ADV045,PRD0019,17/12/2024,6421.5,12.84,GBP,N
T0003441,C00216,ADV035,,2024-06-29,1766.18,13.75,GBP,N
T0003442,C00039,ADV034,,19/09/2024,5201.34,131.05,GBP,N
T0003443,C00102,ADV033,PRD0031,2025-11-17,8209.02,174.45,GBP,N
T0003444,C00404,ADV047,PRD0030,24/03/2025,1429.83,29.71,GBP,N
T0003445,C00382,ADV040,PRD0020,2025-05-15,8963.25,171.97,GBP,N
T0003446,C00301,ADV047,PRD0005,2025-03-29,5175.53,10.35,GBP,N
T0003447,C00264,ADV056,PRD0004,2025-03-30,4651.01,113.14,GBP,N
T0003448,C00264,ADV056,PRD0040,01/02/2024,11822.08,289.02,GBP,N
T0003449,C00054,ADV022,PRD0019,20/08/2024,5394.21,143.95,GBP,N
T0003450,C00199,ADV051,PRD0014,25/01/2024,1636.64,27.31,GBP,N
T0003451,C00304,ADV024,PRD0012,2025-02-18,6468.96,100.26,GBP,N
T0003452,C00497,ADV055,PRD0020,2025-04-15,10223.29,263.86,GBP,N
T0003453,C00491,ADV018,PRD0025,13/11/2024,2656.44,5.31,GBP,N
T0003454,C00348,ADV049,PRD0029,30/06/2025,2903.08,49.26,GBP,N
T0003455,C00410,ADV046,PRD0030,01/06/2025,2871.72,47.79,GBP,N
T0003456,C00131,ADV009,PRD0009,2025-07-27,2373.14,79.83,GBP,N
T0003457,C00288,ADV055,PRD0031,03/01/2024,1763.8,60.75,GBP,N
T0003458,C00489,ADV019,PRD0006,09/11/2024,7178.27,261.16,GBP,N
T0003459,C00468,ADV041,PRD0037,14/02/2025,9735.43,186.45,GBP,N
T0003460,C00031,ADV059,PRD0019,2025-08-04,1120.27,16.23,GBP,N
T0003461,C00402,ADV056,PRD0011,30/06/2025,3207.15,71.38,GBP,N
T0003462,C00269,ADV022,PRD0038,25/03/2025,2767.19,76.81,GBP,N
T0003463,C00012,ADV008,PRD0040,2024-02-25,7044.02,125.55,GBP,N
T0003464,C00229,ADV059,PRD0038,2024-02-10,9577.24,19.15,GBP,N
T0003465,C00057,ADV023,PRD0010,2024-06-06,5302.66,125.52,GBP,N
T0003466,C00141,ADV001,PRD0005,2024-06-02,-10548.5,-170.8,GBP,Y
T0003467,C00339,ADV033,PRD0023,16/04/2024,8454.44,27.93,GBP,N
T0003468,C00052,ADV019,PRD0002,17/08/2025,6670.12,77.73,GBP,N
T0003469,C00093,ADV003,PRD0018,2024-10-04,5861.72,103.78,GBP,N
T0003470,C00015,ADV033,PRD0029,2025-06-14,9763.64,144.83,GBP,N
T0003471,C00322,ADV002,PRD0024,2025-01-25,2300.67,40.04,GBP,N
T0003472,C00431,ADV038,PRD0038,2025-04-21,1362.2,27.9,GBP,N
T0003473,C00108,ADV021,PRD0019,23/10/2024,8032.36,77.94,GBP,N
T0003474,C00209,ADV047,PRD0029,2025-03-26,8615.64,222.56,GBP,N
T0003475,C00347,ADV040,PRD0034,24/06/2024,16237.31,259.66,GBP,N
T0003476,C00272,ADV025,PRD0030,2025-03-27,3458.19,17.74,GBP,N
T0003477,C00491,ADV018,PRD0015,2025-11-14,1327.56,12.55,GBP,N
T0003478,C00281,ADV023,PRD0016,03/10/2025,5284.45,58.61,GBP,N
T0003479,C00044,ADV035,PRD0033,2024-03-23,13629.25,383.72,GBP,N
T0003480,C00305,ADV047,PRD0010,2024-01-14,2194.13,46.81,GBP,N
T0003481,C00497,ADV055,PRD0035,2025-03-09,3281.7,52.31,GBP,N
T0003482,C00019,ADV005,PRD0029,2024-04-18,2269.31,45.89,GBP,N
T0003483,C00054,ADV022,PRD0004,16/08/2024,954.96,14.42,GBP,N
T0003484,C00466,ADV005,PRD0028,2024-01-11,10987.22,178.05,GBP,N
T0003485,C00004,ADV015,PRD0013,15/10/2024,2533.78,64.69,GBP,N
T0003486,C00033,ADV033,PRD0005,04/01/2024,15819.25,346.25,GBP,N
T0003487,C00451,ADV056,PRD0006,2025-01-08,2570.32,50.62,GBP,N
T0003488,C00438,ADV057,PRD0035,2025-05-17,775.33,14.74,GBP,N
T0003489,C00227,ADV008,PRD0008,18/12/2024,1599.26,25.75,GBP,N
T0003490,C00243,ADV030,PRD0013,2024-04-13,1546.7,41.14,GBP,N
T0003491,C00430,ADV009,PRD0017,2024-04-15,1956.62,36.01,GBP,N
T0003492,C00135,ADV019,PRD0019,10/08/2025,2980.24,75.31,GBP,N
T0003493,C00431,ADV038,PRD0015,2024-04-05,2628.25,7.28,GBP,N
T0003494,C00180,ADV054,PRD0032,01/10/2025,16008.26,525.62,GBP,N
T0003495,C00160,ADV020,PRD0019,2024-09-20,487.96,7.68,GBP,N
T0003496,C00449,ADV033,PRD0023,2025-07-08,1464.62,13.29,GBP,N
T0003497,C00145,ADV013,PRD0031,2024-12-29,4013.91,110.99,GBP,N
T0003498,C00177,ADV004,PRD0020,09/03/2024,7127.7,234.12,GBP,N
T0003499,C00058,ADV019,PRD0019,31/03/2025,4017.11,124.9,GBP,N
T0003500,C00014,ADV043,PRD0007,2025-01-19,-3536.24,-94.33,GBP,Y
T0003501,C00100,ADV016,PRD0040,2024-04-11,5898.88,115.87,GBP,N
T0003502,C00487,ADV045,PRD0033,2025-05-06,3065.04,58.97,GBP,N
T0003503,C00414,ADV057,PRD0031,30/09/2024,2810.6,96.74,GBP,N
T0003504,C00022,ADV060,PRD0040,2024-03-11,5073.85,84.93,GBP,N
T0003505,C00405,ADV031,PRD0019,2024-08-02,989.71,26.29,GBP,N
T0003506,C00440,ADV001,PRD0014,01/01/2025,3677.36,112.77,GBP,N
T0003507,C00281,ADV023,PRD0035,2024-08-12,1789.19,51.69,GBP,N
T0003508,C00028,ADV013,PRD0040,2024-10-16,4571.13,9.14,GBP,N
T0003509,C00201,ADV047,PRD0001,20/03/2025,3034.81,61.63,GBP,N
T0003510,C00276,ADV052,PRD0038,04/02/2025,-11064.43,-22.13,GBP,Y
T0003511,C00071,ADV005,PRD0028,2025-10-16,5913.45,172.63,GBP,N
T0003512,C00336,ADV005,PRD0031,2024-04-15,4738.46,127.73,GBP,N
T0003513,C00171,ADV011,PRD0028,11/02/2024,1783.77,28.59,GBP,N
T0003514,C00027,ADV044,PRD0002,25/10/2025,5938.96,41.55,GBP,N
T0003515,C00426,ADV018,PRD0023,10/05/2024,531.32,7.19,GBP,N
T0003516,C00208,ADV058,PRD0003,03/12/2025,7970.45,77.58,GBP,N
T0003517,C00494,ADV018,PRD0035,2024-04-25,7732.53,186.53,GBP,N
T0003518,C00162,ADV051,PRD0014,2024-08-03,4302.45,83.73,GBP,N
T0003519,C00279,ADV012,PRD0038,2025-03-03,6602.86,243.65,GBP,N
T0003520,C00234,ADV011,PRD0013,15/11/2025,1038.0,11.76,GBP,N
T0003521,C00435,ADV031,PRD0019,29/11/2024,2330.98,13.59,GBP,N
T0003522,C00085,ADV041,PRD0020,25/09/2024,1630.88,65.2,GBP,N
T0003523,C00181,ADV016,PRD0007,12/02/2024,6103.16,74.86,GBP,N
T0003524,C00384,ADV037,PRD0005,2025-06-26,6089.67,30.67,GBP,N
T0003525,C00452,ADV059,PRD0035,19/12/2024,14803.08,380.96,GBP,N
T0003526,C00150,ADV027,PRD0023,2024-12-20,1433.43,50.56,GBP,N
T0003527,C00235,ADV009,PRD0021,25/11/2025,1643.8,34.03,GBP,N
T0003528,C00242,ADV021,PRD0027,19/07/2025,5301.07,130.0,GBP,N
T0003529,C00241,ADV024,PRD0025,23/02/2025,2092.13,57.43,GBP,N
T0003530,C00441,ADV043,PRD0021,2025-02-04,2003.37,26.45,GBP,N
T0003531,C00396,ADV036,PRD0029,11/01/2025,6309.2,131.12,GBP,N
T0003532,C00134,,PRD0004,18/12/2024,3636.79,103.84,GBP,N
T0003533,C00075,ADV003,PRD0035,28/08/2024,2178.63,34.6,GBP,N
T0003534,C00129,ADV018,PRD0022,2025-09-26,9643.41,377.34,GBP,N
T0003535,C00158,ADV010,PRD0036,10/12/2025,3280.94,20.75,GBP,N
T0003536,C00112,ADV012,PRD0038,2025-03-29,1034.26,10.43,GBP,N
T0003537,C00468,ADV041,PRD0010,08/12/2024,3004.95,46.78,GBP,N
T0003538,C00385,ADV043,PRD0009,21/06/2024,3612.31,45.85,GBP,N
T0003539,C00424,ADV018,PRD0024,2025-04-22,1952.47,31.79,GBP,N
T0003540,C00075,ADV003,PRD0025,2025-05-30,9039.75,239.41,GBP,N
T0003541,C00443,ADV057,PRD0010,09/01/2025,4666.03,177.83,GBP,N
T0003542,C00022,ADV060,PRD0014,19/06/2025,6766.01,31.64,GBP,N
T0003543,C00442,ADV045,PRD0007,11/01/2025,7987.05,97.36,GBP,N
T0003544,C00458,ADV033,PRD0028,21/11/2025,2900.08,17.11,GBP,N
T0003545,C00323,ADV022,PRD0025,27/11/2025,3021.43,62.44,GBP,N
T0003546,C00070,ADV047,PRD0012,2025-11-04,4047.23,55.36,GBP,N
T0003547,C00049,ADV021,PRD0012,2024-06-30,2657.68,31.32,GBP,N
T0003548,C00204,ADV020,PRD0018,15/03/2025,13380.34,205.69,GBP,N
T0003549,C00017,ADV012,PRD0035,2025-07-09,1729.78,40.08,GBP,N
T0003550,C00271,ADV046,PRD0023,01/04/2025,1146.81,13.43,GBP,N
T0003551,C00336,ADV005,PRD0016,03/10/2024,6157.03,122.39,GBP,N
T0003552,C00331,ADV039,PRD0033,10/01/2025,3178.82,22.58,GBP,N
T0003553,C00107,ADV001,PRD0040,2025-06-05,1077.34,39.15,GBP,N
T0003554,C00056,ADV058,PRD0021,2024-06-17,7215.03,139.98,GBP,N
T0003555,C00428,ADV026,PRD0011,2025-08-03,7501.25,255.55,GBP,N
T0003556,C00366,ADV027,PRD0034,2025-01-21,1790.89,70.0,GBP,N
T0003557,C00286,ADV040,PRD0022,2024-12-15,1342.58,28.89,GBP,N
T0003558,C00080,ADV060,PRD0003,24/07/2024,7812.93,39.69,GBP,N
T0003559,C00374,ADV060,PRD0030,2025-07-18,7189.88,175.12,GBP,N
T0003560,C00021,ADV032,PRD0037,30/03/2024,7694.16,73.87,GBP,N
T0003561,C00024,ADV031,PRD0033,2025-12-11,2916.7,80.52,GBP,N
T0003562,C00181,ADV016,PRD0020,16/08/2024,8272.11,103.53,GBP,N
T0003563,C00294,ADV018,PRD0034,16/08/2024,16948.33,435.23,GBP,N
T0003564,C00050,ADV044,PRD0027,2025-08-03,7507.64,178.45,GBP,N
T0003565,C00391,ADV009,PRD0005,2025-02-08,7161.95,38.79,GBP,N
T0003566,C00377,ADV053,PRD0035,2025-09-25,10882.38,379.41,GBP,N
T0003567,C00242,ADV021,PRD0009,16/05/2024,6128.8,299.48,GBP,N
T0003568,C00077,ADV055,PRD0024,2024-05-23,4025.59,42.05,GBP,N
T0003569,C00017,ADV012,PRD0026,02/04/2024,5485.95,107.38,GBP,N
T0003570,C00294,ADV018,PRD0038,2025-10-23,9403.86,99.29,GBP,N
T0003571,C00168,ADV021,PRD0016,17/10/2025,5279.75,109.4,GBP,N
T0003572,C00499,ADV048,PRD0014,2025-10-24,-7339.68,-151.49,GBP,Y
T0003573,C00488,ADV050,PRD0035,25/10/2025,2830.57,68.49,GBP,N
T0003574,C00002,ADV051,PRD0026,16/02/2024,3690.27,105.21,GBP,N
T0003575,C00085,ADV041,PRD0001,2024-11-07,1085.96,28.69,GBP,N
T0003576,C00113,ADV048,PRD0009,2025-03-20,8767.71,95.37,GBP,N
T0003577,C00464,ADV056,PRD0029,26/08/2024,5457.19,10.91,GBP,N
T0003578,C00179,ADV029,PRD0018,2025-06-23,1610.96,30.37,GBP,N
T0003579,C00025,ADV015,PRD0006,2025-12-26,5966.99,112.55,GBP,N
T0003580,C00223,ADV005,PRD0015,24/11/2024,1975.95,54.08,GBP,N
T0003581,C00257,ADV021,PRD0004,12/01/2025,6256.66,221.28,GBP,N
T0003582,C00404,ADV047,PRD0039,2025-05-31,21749.4,503.95,GBP,N
T0003583,C00490,ADV046,PRD0037,2025-11-26,-4485.75,-70.88,GBP,Y
T0003584,C00097,ADV047,PRD0009,04/05/2024,2086.39,43.79,GBP,N
T0003585,C00398,ADV023,PRD0016,13/12/2025,2644.63,42.02,GBP,N
T0003586,C00481,ADV045,PRD0008,2024-02-19,4902.47,105.64,GBP,N
T0003587,C00132,ADV053,PRD0024,2025-01-28,2698.94,37.45,GBP,N
T0003588,C00253,ADV001,PRD0039,2024-12-02,6978.59,171.25,GBP,N
T0003589,C00228,ADV043,PRD0030,2024-01-16,738.72,9.1,GBP,N
T0003590,C00381,ADV025,PRD0007,2025-02-20,13217.83,100.26,GBP,N
T0003591,C00267,ADV042,PRD0038,2025-11-18,3402.35,74.7,GBP,N
T0003592,C00443,ADV057,PRD0020,24/11/2025,3727.43,90.72,GBP,N
T0003593,C00128,ADV036,PRD0016,2025-03-21,12011.36,296.52,GBP,N
T0003594,C00062,ADV006,PRD0036,2025-09-04,9049.71,74.03,GBP,N
T0003595,C00018,ADV028,PRD0013,2025-05-27,791.89,2.42,GBP,N
T0003596,C00215,ADV054,PRD0020,2024-11-01,1122.39,6.21,GBP,N
T0003597,C00348,ADV049,PRD0039,2024-02-16,8263.62,269.87,GBP,N
T0003598,C00269,ADV022,PRD0012,12/01/2025,2668.48,76.34,GBP,N
T0003599,C00169,ADV058,PRD0019,2024-07-30,1690.76,42.77,GBP,N
T0003600,C00194,ADV006,PRD0021,20/12/2024,7536.43,253.92,GBP,N
T0003601,C00368,ADV019,PRD0007,2025-08-31,3330.1,101.58,GBP,N
T0003602,C00444,ADV016,PRD0001,09/10/2025,5312.39,174.49,GBP,N
T0003603,C00045,ADV013,PRD0031,22/04/2025,1791.85,36.59,GBP,N
T0003604,C00089,ADV056,PRD0030,2025-03-09,2474.58,95.28,GBP,N
T0003605,C00262,ADV035,PRD0040,16/05/2024,3129.59,110.4,GBP,N
T0003606,C00292,ADV039,PRD0036,2024-01-22,4696.34,52.24,GBP,N
T0003607,C00430,ADV057,PRD0027,29/04/2025,9058.0,257.29,GBP,N
T0003608,C00056,ADV058,PRD0009,13/02/2025,887.66,31.94,GBP,N
T0003609,C00174,ADV046,PRD0009,2024-09-13,1800.21,79.62,GBP,N
T0003610,C00138,ADV018,PRD0039,2025-03-18,1884.74,30.18,GBP,N
T0003611,C00362,ADV009,PRD0011,14/09/2025,4021.54,98.03,GBP,N
T0003612,C00004,ADV015,PRD0009,24/09/2025,1905.49,46.38,GBP,N
T0003613,C00034,ADV044,PRD0026,28/12/2024,3856.16,44.9,GBP,N
T0003614,C00356,ADV018,PRD0020,30/10/2024,9637.26,181.5,GBP,N
T0003615,C00460,ADV007,PRD0023,2025-09-13,4085.88,89.44,GBP,N
T0003616,C00024,ADV031,PRD0011,21/11/2025,10632.04,71.98,GBP,N
T0003617,C00235,ADV009,PRD0028,17/02/2025,3559.48,82.67,GBP,N
T0003618,C00325,ADV053,PRD0025,2025-02-24,740.0,10.95,GBP,N
T0003619,C00499,ADV048,PRD0039,2024-01-03,-3500.95,-41.05,GBP,Y
T0003620,C00312,ADV059,PRD0002,27/04/2024,4698.6,56.7,GBP,N
T0003621,C00044,ADV035,PRD0011,10/05/2024,2044.29,57.93,GBP,N
T0003622,C00243,ADV030,PRD0035,2024-01-14,3182.77,96.33,GBP,N
T0003623,C00383,ADV059,PRD0021,31/03/2025,11111.93,186.05,GBP,N
T0003624,C00128,ADV036,PRD0002,2025-05-03,5459.08,97.79,GBP,N
T0003625,C00452,ADV059,PRD0015,24/04/2025,1393.78,2.79,GBP,N
T0003626,C00241,ADV024,PRD0040,05/10/2025,-1183.28,-23.35,GBP,Y
T0003627,C00147,ADV035,PRD0029,2025-03-28,6441.23,235.63,GBP,N
T0003628,C00377,ADV040,PRD0021,26/10/2024,6073.67,152.84,GBP,N
T0003629,C00059,ADV006,PRD0022,31/01/2024,1262.38,39.27,GBP,N
T0003630,C00452,ADV059,PRD0010,2024-04-15,3028.64,65.02,GBP,N
T0003631,C00277,ADV012,PRD0016,01/01/2024,3869.81,51.65,GBP,N
T0003632,C00106,ADV021,PRD0018,2025-05-06,8626.88,171.42,GBP,N
T0003633,C00280,ADV054,PRD0010,2024-02-18,7453.34,241.77,GBP,N
T0003634,C00102,ADV033,PRD0028,2025-05-16,28775.67,815.73,GBP,N
T0003635,C00466,ADV005,PRD0023,25/11/2024,-1994.91,-22.91,GBP,Y
T0003636,C00136,ADV028,PRD0033,20/12/2025,749.67,9.23,GBP,N
T0003637,C00495,ADV035,PRD0034,2025-04-29,3333.02,90.3,GBP,N
T0003638,C00254,ADV035,PRD0027,01/03/2024,8897.74,213.84,GBP,N
T0003639,C00273,ADV023,PRD0034,10/08/2025,1349.35,49.32,GBP,N
T0003640,C00379,ADV001,PRD0030,12/06/2025,1425.67,16.24,GBP,N
T0003641,C00313,ADV022,PRD0015,2024-08-15,4469.41,8.94,GBP,N
T0003642,C00285,ADV030,PRD0020,23/10/2025,3736.69,76.67,GBP,N
T0003643,C00351,ADV024,PRD0021,01/11/2024,11420.66,63.79,GBP,N
T0003644,C00264,ADV056,PRD0018,2025-10-16,2382.05,37.36,GBP,N
T0003645,C00107,ADV001,PRD0023,2024-08-31,37274.16,621.89,GBP,N
T0003646,C00232,ADV040,PRD0002,2025-03-17,8004.22,167.23,GBP,N
T0003647,C00146,ADV050,PRD0025,05/04/2024,8091.16,343.23,GBP,N
T0003648,C00205,ADV051,PRD0029,29/10/2024,1145.61,31.77,GBP,N
T0003649,C00252,ADV051,PRD0036,2024-04-15,5570.43,96.47,GBP,N
T0003650,C00208,ADV058,PRD0017,21/03/2025,18588.37,246.56,GBP,N
T0003651,C00069,ADV055,PRD0005,2024-10-23,2908.0,95.39,GBP,N
T0003652,C00043,ADV054,PRD0024,2024-08-26,17980.53,349.36,GBP,N
T0003653,C00102,ADV033,PRD0009,2024-08-06,7478.57,60.5,GBP,N
T0003654,C00496,ADV009,PRD0007,2024-02-01,10930.25,267.36,GBP,N
